index,point_timestamp,point_value
0,2020-01-01,53.93153444870984
1,2020-01-02,55.38279172476443
2,2020-01-03,59.96896730884124
3,2020-01-04,63.30520104791497
4,2020-01-05,62.842944773148
5,2020-01-06,76.092913512661
6,2020-01-07,62.9643343032501
7,2020-01-08,71.60771791263272
8,2020-01-09,72.03696759430231
9,2020-01-10,62.175224958015946
10,2020-01-11,59.06026051310117
11,2020-01-12,69.55625408029695
12,2020-01-13,62.203186153343985
13,2020-01-14,75.9606611278482
14,2020-01-15,74.33486101890024
15,2020-01-16,60.18634443477902
16,2020-01-17,60.717217739150385
17,2020-01-18,70.36929038957983
18,2020-01-19,70.02564383161753
19,2020-01-20,57.00538479008275
20,2020-01-21,52.391438332681716
21,2020-01-22,59.82409051103846
22,2020-01-23,51.41024402956297
23,2020-01-24,53.1564444593791
24,2020-01-25,44.04080451673009
25,2020-01-26,44.52467350284858
26,2020-01-27,34.04203402233612
27,2020-01-28,43.22988269012052
28,2020-01-29,37.26793652782034
29,2020-01-30,30.80815099829882
30,2020-01-31,29.012789017021596
31,2020-02-01,30.033068740921426
32,2020-02-02,26.526986194176985
33,2020-02-03,37.646036141013596
34,2020-02-04,25.092482832057822
35,2020-02-05,27.09388827730044
36,2020-02-06,29.824329897297144
37,2020-02-07,34.45406201448212
38,2020-02-08,25.344946219537
39,2020-02-09,40.080272382444186
40,2020-02-10,37.82229079073335
41,2020-02-11,36.09796895527726
42,2020-02-12,41.18959040303385
43,2020-02-13,40.376393787820064
44,2020-02-14,44.577083721599514
45,2020-02-15,49.75436982431623
46,2020-02-16,47.70914770279868
47,2020-02-17,46.22174669511614
48,2020-02-18,56.663220363124225
49,2020-02-19,52.48559179213091
50,2020-02-20,56.17707306167581
51,2020-02-21,58.71887065103026
52,2020-02-22,68.86772032454803
53,2020-02-23,72.079676288381
54,2020-02-24,75.32472367702852
55,2020-02-25,77.7841955802577
56,2020-02-26,70.01235191216144
57,2020-02-27,70.33343336543324
58,2020-02-28,71.19422191948065
59,2020-02-29,71.83343449768654
60,2020-03-01,67.33110528536919
61,2020-03-02,67.48880671409799
62,2020-03-03,66.37449457083025
63,2020-03-04,58.62415586760126
64,2020-03-05,60.453913551566814
65,2020-03-06,54.134203863024766
66,2020-03-07,59.51104495038466
67,2020-03-08,58.047283929713785
68,2020-03-09,44.232247561063396
69,2020-03-10,45.73554358777615
70,2020-03-11,59.324130704211086
71,2020-03-12,35.70767591131981
72,2020-03-13,42.316956331829196
73,2020-03-14,30.556211189642674
74,2020-03-15,34.54838498675875
75,2020-03-16,25.037844040202653
76,2020-03-17,35.02620403891636
77,2020-03-18,33.711194184999876
78,2020-03-19,38.70531445048806
79,2020-03-20,33.49213889689814
80,2020-03-21,27.390466346755694
81,2020-03-22,28.159981689138924
82,2020-03-23,25.118173443136865
83,2020-03-24,27.72667505474641
84,2020-03-25,37.37520150911817
85,2020-03-26,29.98129946448377
86,2020-03-27,36.95962806316673
87,2020-03-28,36.97016627586685
88,2020-03-29,40.50610553553326
89,2020-03-30,50.894706950935436
90,2020-03-31,48.583955616257846
91,2020-04-01,49.107018016142604
92,2020-04-02,56.640623653293765
93,2020-04-03,56.25595406894073
94,2020-04-04,54.10939947405457
95,2020-04-05,60.110659463743794
96,2020-04-06,58.40862974391714
97,2020-04-07,63.77608887794962
98,2020-04-08,70.4844014162186
99,2020-04-09,63.97553359853341
100,2020-04-10,77.91650486345418
101,2020-04-11,71.6521472823569
102,2020-04-12,71.78766502194738
103,2020-04-13,72.57256145382144
104,2020-04-14,73.0816993988933
105,2020-04-15,66.87833755748423
106,2020-04-16,56.27745681192474
107,2020-04-17,65.95900668062761
108,2020-04-18,56.2169482549903
109,2020-04-19,66.39888494888699
110,2020-04-20,61.97696865324941
111,2020-04-21,58.24556650203009
112,2020-04-22,58.738768018563626
113,2020-04-23,62.85692603692801
114,2020-04-24,43.64453475468597
115,2020-04-25,54.60398227104358
116,2020-04-26,50.15440376175565
117,2020-04-27,37.483082926798645
118,2020-04-28,38.45748708744555
119,2020-04-29,37.50649179350363
120,2020-04-30,36.56147241594821
121,2020-05-01,30.952383807058347
122,2020-05-02,28.908597649751602
123,2020-05-03,35.74823894891561
124,2020-05-04,19.21162791224028
125,2020-05-05,19.95230592192724
126,2020-05-06,30.530498439764973
127,2020-05-07,32.60239225361465
128,2020-05-08,27.735092971234828
129,2020-05-09,35.64414861403017
130,2020-05-10,32.93086804590533
131,2020-05-11,40.45556852641183
132,2020-05-12,39.81012140234849
133,2020-05-13,38.39955079914261
134,2020-05-14,43.051627630753245
135,2020-05-15,44.39810008242986
136,2020-05-16,37.07717411741132
137,2020-05-17,44.98131753236192
