index,point_timestamp,point_value
0,2020-01-01,55.25357921016406
1,2020-01-02,50.14333678097508
2,2020-01-03,52.9801432587433
3,2020-01-04,50.517250171371366
4,2020-01-05,52.208448563272256
5,2020-01-06,54.053538253888235
6,2020-01-07,52.97732481947089
7,2020-01-08,55.11288839644345
8,2020-01-09,53.22550078712224
9,2020-01-10,65.16209121593154
10,2020-01-11,63.369140628368875
11,2020-01-12,59.70438906621576
12,2020-01-13,58.906319257292324
13,2020-01-14,60.03172836850753
14,2020-01-15,63.97969580657762
15,2020-01-16,66.54844627911524
16,2020-01-17,64.12341848281042
17,2020-01-18,68.18059080618984
18,2020-01-19,73.01695677009295
19,2020-01-20,68.52874166823189
20,2020-01-21,67.99743047815082
21,2020-01-22,78.39578185368084
22,2020-01-23,72.42537582488981
23,2020-01-24,64.66567880763661
24,2020-01-25,72.1944027663809
25,2020-01-26,71.95525369256782
26,2020-01-27,74.0215697244517
27,2020-01-28,69.12663912314815
28,2020-01-29,84.50970540893734
29,2020-01-30,69.36865383171614
30,2020-01-31,72.43104662046406
31,2020-02-01,72.49881382804118
32,2020-02-02,80.02365320112132
33,2020-02-03,80.37774262819322
34,2020-02-04,74.86065270532647
35,2020-02-05,82.66792795452461
36,2020-02-06,86.28107609951414
37,2020-02-07,80.41476425044962
38,2020-02-08,94.32137865641333
39,2020-02-09,76.73488062833819
40,2020-02-10,93.03549142786663
41,2020-02-11,86.91608441825517
42,2020-02-12,84.9772263206368
43,2020-02-13,88.13859387505525
44,2020-02-14,81.54913064635579
45,2020-02-15,92.93406538813166
46,2020-02-16,94.23366234084916
47,2020-02-17,93.63806667205513
48,2020-02-18,102.73197681994972
49,2020-02-19,99.22401026405095
50,2020-02-20,86.28928786469558
51,2020-02-21,99.67806399822425
52,2020-02-22,107.65467681344317
53,2020-02-23,99.66162087540754
54,2020-02-24,104.74382946555845
55,2020-02-25,110.35396657687407
56,2020-02-26,102.63573121292455
57,2020-02-27,104.27495453072709
58,2020-02-28,105.9382197504878
59,2020-02-29,92.2249337756172
60,2020-03-01,104.21679492940565
61,2020-03-02,103.23431464181492
62,2020-03-03,112.26505268740232
63,2020-03-04,99.941330346505
64,2020-03-05,104.74977648113972
65,2020-03-06,100.17878050412305
66,2020-03-07,104.65304143327849
67,2020-03-08,108.75593151844097
68,2020-03-09,107.73348018809351
69,2020-03-10,112.93688871656057
70,2020-03-11,109.53568258807289
71,2020-03-12,103.33925760047558
72,2020-03-13,113.44236987834547
73,2020-03-14,118.07164903901113
74,2020-03-15,117.95352141801179
75,2020-03-16,114.67237120353987
76,2020-03-17,117.10433310729312
77,2020-03-18,119.840717674759
78,2020-03-19,123.08609752429496
79,2020-03-20,119.838085690072
80,2020-03-21,122.36323832128619
81,2020-03-22,128.2233774720495
82,2020-03-23,121.24304997785042
83,2020-03-24,122.86738409173188
84,2020-03-25,130.88046220754595
85,2020-03-26,127.1649512202127
86,2020-03-27,122.92537727550815
87,2020-03-28,137.87536044160615
88,2020-03-29,136.0071234827421
89,2020-03-30,127.94410262693775
90,2020-03-31,126.50908160032836
91,2020-04-01,127.05046923871295
92,2020-04-02,138.7302868059869
93,2020-04-03,137.95763651570581
94,2020-04-04,131.71868858102272
95,2020-04-05,136.1508303554881
96,2020-04-06,141.30757833812206
97,2020-04-07,133.05160991789504
98,2020-04-08,132.931142431112
99,2020-04-09,137.86597367408535
100,2020-04-10,133.92201889852834
101,2020-04-11,140.90420714819493
102,2020-04-12,141.97911253765187
103,2020-04-13,136.21759117335247
104,2020-04-14,144.49756591873788
105,2020-04-15,137.583551199029
106,2020-04-16,142.6969287799913
107,2020-04-17,148.88516911557005
108,2020-04-18,144.48799087728256
109,2020-04-19,146.88912336989173
110,2020-04-20,141.11324864832136
111,2020-04-21,155.21785573999847
112,2020-04-22,151.4904447432472
113,2020-04-23,156.16341885500808
114,2020-04-24,145.1051246988551
115,2020-04-25,150.93286225568175
116,2020-04-26,155.56952355237962
117,2020-04-27,160.9123563536757
118,2020-04-28,159.67113114761034
119,2020-04-29,158.3017560535585
120,2020-04-30,165.74151564890758
121,2020-05-01,167.2549722993779
122,2020-05-02,158.12023116912673
123,2020-05-03,171.7355199262558
124,2020-05-04,161.70448627256127
125,2020-05-05,169.3051386766862
126,2020-05-06,164.87773977460012
127,2020-05-07,163.30133370837478
128,2020-05-08,165.4018545277938
129,2020-05-09,166.62000665666332
130,2020-05-10,171.0469775169894
131,2020-05-11,167.17535684549148
132,2020-05-12,168.8352186130719
133,2020-05-13,169.85555686129632
134,2020-05-14,167.938146390429
135,2020-05-15,167.82384553452516
136,2020-05-16,172.67650716358614
137,2020-05-17,168.65686377532586
138,2020-05-18,174.5250991911712
139,2020-05-19,167.39809512613823
140,2020-05-20,173.2297328785164
141,2020-05-21,175.59717966519867
142,2020-05-22,174.00913711662915
143,2020-05-23,175.54143120869165
144,2020-05-24,176.55850088172696
145,2020-05-25,182.8634017903552
146,2020-05-26,176.272489143919
147,2020-05-27,175.97110234471904
148,2020-05-28,178.2533247339552
149,2020-05-29,181.9881770213176
150,2020-05-30,178.54141413096727
151,2020-05-31,186.81591299041614
152,2020-06-01,190.45803748321552
153,2020-06-02,186.5061560671358
154,2020-06-03,183.91466071342737
155,2020-06-04,182.52199513255172
156,2020-06-05,197.8679275463701
157,2020-06-06,193.72048890644922
158,2020-06-07,190.53431097234548
159,2020-06-08,186.45060417875243
160,2020-06-09,189.76025247008238
161,2020-06-10,194.47502699774924
162,2020-06-11,182.76442234751406
163,2020-06-12,195.77006388137912
164,2020-06-13,191.10712356672101
165,2020-06-14,192.7504179033193
166,2020-06-15,204.02009345148838
167,2020-06-16,202.5593313346461
168,2020-06-17,194.2534021759921
169,2020-06-18,203.9911794447704
170,2020-06-19,209.81559625406214
171,2020-06-20,206.45714481786578
172,2020-06-21,208.31567233018217
173,2020-06-22,209.24662292686324
174,2020-06-23,209.69907638740014
175,2020-06-24,203.1916720243272
176,2020-06-25,206.33180102623666
177,2020-06-26,213.6891427469824
178,2020-06-27,219.19514145547458
179,2020-06-28,210.46679128943873
180,2020-06-29,210.40950542885898
181,2020-06-30,203.75938177490272
182,2020-07-01,217.52236326341702
183,2020-07-02,218.8045178610967
184,2020-07-03,212.33206664595875
185,2020-07-04,221.13465207749877
186,2020-07-05,223.1946299286435
187,2020-07-06,224.421929639099
188,2020-07-07,217.08578834752635
189,2020-07-08,217.973220576915
190,2020-07-09,215.01826868248403
191,2020-07-10,223.65597275930403
192,2020-07-11,231.84044814588185
193,2020-07-12,225.65186073000476
194,2020-07-13,226.16329053197074
195,2020-07-14,233.42078151511313
196,2020-07-15,218.90383167701546
197,2020-07-16,233.1948163466582
198,2020-07-17,221.12123056445085
199,2020-07-18,230.15986889177964
200,2020-07-19,228.58154973927003
201,2020-07-20,236.63888889265087
202,2020-07-21,233.44777860474156
203,2020-07-22,227.7393416298881
204,2020-07-23,237.01082734357934
205,2020-07-24,248.02491714793052
206,2020-07-25,229.2138371409873
207,2020-07-26,228.88952828774958
208,2020-07-27,236.70842624282398
209,2020-07-28,247.52342494374903
210,2020-07-29,232.31717400266572
211,2020-07-30,235.79013896900875
212,2020-07-31,249.53562745110355
213,2020-08-01,242.05157890313038
214,2020-08-02,241.55240474473518
215,2020-08-03,237.90838398854555
216,2020-08-04,249.05472324209984
217,2020-08-05,240.936098538933
218,2020-08-06,247.7364508803119
219,2020-08-07,255.95599039123252
220,2020-08-08,253.05189104549265
221,2020-08-09,253.4579282351615
222,2020-08-10,250.79435866570543
223,2020-08-11,244.2847046763088
224,2020-08-12,254.14121809165206
225,2020-08-13,248.22307078132636
226,2020-08-14,260.4992088554351
227,2020-08-15,254.4936048803142
228,2020-08-16,253.99355505117845
229,2020-08-17,255.36857535315633
230,2020-08-18,247.65074711350994
231,2020-08-19,251.8683746752382
232,2020-08-20,248.41821226234103
233,2020-08-21,264.21563194012555
234,2020-08-22,254.71092006479793
235,2020-08-23,263.75189999239797
236,2020-08-24,272.7714094874764
237,2020-08-25,262.6751242482452
238,2020-08-26,264.738441177791
239,2020-08-27,260.57366346558325
240,2020-08-28,260.561265992058
241,2020-08-29,272.71844429680476
242,2020-08-30,262.79093496917574
243,2020-08-31,280.71002002396557
244,2020-09-01,273.13880624473296
245,2020-09-02,271.6080663180774
246,2020-09-03,270.7665749260092
247,2020-09-04,277.9727100919878
248,2020-09-05,278.43289489138465
249,2020-09-06,270.7109012287791
250,2020-09-07,274.0804468831411
251,2020-09-08,285.11832623685575
252,2020-09-09,274.40044948461946
253,2020-09-10,276.2832683128188
254,2020-09-11,276.92142867280177
255,2020-09-12,279.78948536024444
256,2020-09-13,280.22401869705374
257,2020-09-14,279.7535776592106
258,2020-09-15,278.045944836875
259,2020-09-16,281.40479196842597
260,2020-09-17,284.3701129196483
261,2020-09-18,281.8334257282333
262,2020-09-19,297.71260014037716
263,2020-09-20,280.14877159092833
264,2020-09-21,292.4379029942208
265,2020-09-22,286.7932745393824
266,2020-09-23,289.797712035437
267,2020-09-24,295.48107160159384
268,2020-09-25,294.0733364825227
269,2020-09-26,293.3979265178435
270,2020-09-27,298.47862237150224
271,2020-09-28,292.22430207610944
272,2020-09-29,291.2340337539314
273,2020-09-30,294.3794236455749
274,2020-10-01,297.1119080107903
275,2020-10-02,297.1477524274467
276,2020-10-03,301.2405421803708
277,2020-10-04,296.53653305680666
278,2020-10-05,296.20588355496864
279,2020-10-06,303.0530497281642
280,2020-10-07,295.4774702924658
281,2020-10-08,303.0021253508932
282,2020-10-09,306.6321081218996
283,2020-10-10,306.1082783952487
284,2020-10-11,302.14760914705255
285,2020-10-12,303.5523315661254
286,2020-10-13,302.91427452955656
287,2020-10-14,305.5568099459826
288,2020-10-15,312.9062498491703
289,2020-10-16,311.23703483538924
290,2020-10-17,311.1240101847714
291,2020-10-18,310.7969976761271
292,2020-10-19,315.1052239427189
293,2020-10-20,310.3401937439607
294,2020-10-21,313.32441334161024
295,2020-10-22,303.2446720874262
296,2020-10-23,320.9612710729984
297,2020-10-24,321.32496252918963
298,2020-10-25,322.59708359188346
299,2020-10-26,314.67245446410465
300,2020-10-27,316.09295158199257
301,2020-10-28,330.1637864704621
302,2020-10-29,319.9289299224966
303,2020-10-30,319.21475049580476
304,2020-10-31,325.5433560535022
305,2020-11-01,327.7286964209546
306,2020-11-02,322.91407547222593
307,2020-11-03,334.34450892131497
