index,point_timestamp,point_value
0,2020-01-01,54.30181069448314
1,2020-01-02,65.43758358177759
2,2020-01-03,57.980273466316184
3,2020-01-04,55.47980411399433
4,2020-01-05,45.39982410582181
5,2020-01-06,28.0361521878454
6,2020-01-07,35.73850287577109
7,2020-01-08,54.66587711277454
8,2020-01-09,74.16338384064534
9,2020-01-10,63.252284156948754
10,2020-01-11,64.02199448112523
11,2020-01-12,38.77627742437059
12,2020-01-13,40.47292523328106
13,2020-01-14,39.717041849206225
14,2020-01-15,52.0561729088885
15,2020-01-16,59.54773164469292
16,2020-01-17,55.799711476662004
17,2020-01-18,61.953977944474474
18,2020-01-19,43.17999896900091
19,2020-01-20,23.824982397733443
20,2020-01-21,35.15702257742409
21,2020-01-22,47.57882867736632
22,2020-01-23,61.48716690089338
23,2020-01-24,72.84361677423745
24,2020-01-25,58.860685602969895
25,2020-01-26,46.45679814777987
26,2020-01-27,35.71425841923413
27,2020-01-28,30.02639607057572
28,2020-01-29,47.21708563946183
29,2020-01-30,75.97811042464683
30,2020-01-31,68.29275036474583
31,2020-02-01,56.5955239417782
32,2020-02-02,50.01316480165357
33,2020-02-03,35.094928541563
34,2020-02-04,36.3056750468389
35,2020-02-05,55.90076432928123
36,2020-02-06,64.15903303160871
37,2020-02-07,68.6513699071406
38,2020-02-08,64.08163133588425
39,2020-02-09,41.0916194653092
40,2020-02-10,39.28146157107548
41,2020-02-11,27.86264678003929
42,2020-02-12,55.522318570024794
43,2020-02-13,64.30518541517638
44,2020-02-14,75.0198663204609
45,2020-02-15,60.38397478779363
46,2020-02-16,42.831716256178005
47,2020-02-17,35.8528740828556
48,2020-02-18,43.28820871385622
49,2020-02-19,46.696769910323766
50,2020-02-20,72.32324867163146
51,2020-02-21,70.49156088255258
52,2020-02-22,52.53853993888825
53,2020-02-23,43.47568040871519
54,2020-02-24,27.66487546203472
55,2020-02-25,28.76658380382543
56,2020-02-26,56.166508930669934
57,2020-02-27,57.882961434346186
58,2020-02-28,64.70029769912891
59,2020-02-29,53.889504156720804
60,2020-03-01,33.956209631456574
61,2020-03-02,31.442554124481426
62,2020-03-03,31.02755365889461
63,2020-03-04,50.680937034209705
64,2020-03-05,68.6540764598997
65,2020-03-06,73.97765188100834
66,2020-03-07,57.79905510356593
67,2020-03-08,42.15222664766386
68,2020-03-09,26.93596364775982
69,2020-03-10,36.679312721624086
70,2020-03-11,55.14599002319664
71,2020-03-12,61.69256432220918
72,2020-03-13,78.4582091306563
73,2020-03-14,61.277975199616314
74,2020-03-15,46.30944139198411
75,2020-03-16,28.039520930186757
76,2020-03-17,33.34269584732004
77,2020-03-18,47.768570582808664
78,2020-03-19,64.56527733698525
79,2020-03-20,63.66646772994067
80,2020-03-21,55.57953144189606
81,2020-03-22,36.25580159716655
82,2020-03-23,31.463447047032314
83,2020-03-24,30.929601048035224
84,2020-03-25,50.60834154276819
85,2020-03-26,52.121043124568125
86,2020-03-27,72.97625124371378
87,2020-03-28,52.0594113007407
88,2020-03-29,39.45544916964641
89,2020-03-30,32.67423122866893
90,2020-03-31,33.61380603567698
91,2020-04-01,49.46096791408312
92,2020-04-02,70.86577416752101
93,2020-04-03,59.63493578317099
94,2020-04-04,57.88463617595073
95,2020-04-05,44.88552286173213
96,2020-04-06,24.417449507115286
97,2020-04-07,33.79446180062777
98,2020-04-08,47.327446027642985
99,2020-04-09,66.77321071432209
100,2020-04-10,75.09176391334978
101,2020-04-11,54.35547642968313
102,2020-04-12,34.06789527563367
103,2020-04-13,39.374856846698975
104,2020-04-14,34.44256485729734
105,2020-04-15,50.17382315100369
106,2020-04-16,73.13769274240458
107,2020-04-17,72.06908136210161
108,2020-04-18,53.051659648985826
109,2020-04-19,35.34924417308999
110,2020-04-20,35.02255951591419
111,2020-04-21,37.706722644333475
112,2020-04-22,54.01277602801143
113,2020-04-23,74.46438230857468
114,2020-04-24,74.54905982346303
115,2020-04-25,60.21992920348972
116,2020-04-26,30.524602298982714
117,2020-04-27,29.35321403127504
118,2020-04-28,28.143123560904748
